1, 4
2, 16
3, 3
4, 4
5, 1
6, 1
7, 2
8, 1
9, 2
10, 2
11, 2
12, 3
13, 3
14, 4
15, 1
16, 2
17, 4
20, 3
21, 3
22, 1
24, 3
25, 4
26, 2
28, 1
31, 2
33, 3
34, 2
36, 2
37, 1
39, 1
41, 2
42, 2
43, 2
44, 3
45, 2
46, 1
47, 3
48, 2
49, 2
50, 4
52, 2
53, 3
54, 5
56, 3
59, 1
60, 2
61, 1
62, 1
63, 1
64, 4
65, 1
67, 1
68, 3
69, 1
71, 3
72, 1
73, 2
74, 1
75, 1
76, 1
78, 1
79, 1
80, 1
81, 1
82, 1
83, 1
84, 1
85, 1
89, 1
92, 1
93, 1
94, 1
95, 1
100, 2
101, 1
102, 1
105, 4
106, 1
107, 1
108, 2
112, 1
118, 1
121, 1
122, 1
124, 1
125, 1
132, 1
134, 1
137, 1
140, 1
142, 1
145, 1
151, 1
160, 1
162, 1
163, 1
164, 1
165, 1
169, 1
170, 2
171, 1
179, 1
183, 2
186, 1
187, 2
192, 1
196, 3
197, 1
206, 1
223, 1
233, 1
256, 1
264, 1
276, 1
281, 1
287, 1
297, 1
312, 1
319, 1
323, 1
342, 2
354, 1
374, 1
378, 1
424, 1
439, 1
461, 1
477, 1
494, 1
498, 1
505, 1
557, 1
631, 1
724, 1
729, 1
840, 1
903, 1
953, 1
956, 1
2607, 1
3583, 1
4778, 1
avg, 142.418
