0, 24
1, 14
2, 4
3, 6
4, 14
5, 6
6, 4
7, 8
8, 2
9, 5
10, 3
11, 16
12, 6
13, 7
14, 3
15, 2
16, 3
17, 3
18, 5
20, 3
21, 4
22, 3
23, 4
24, 2
25, 1
26, 2
27, 2
28, 3
29, 4
32, 2
34, 1
35, 1
36, 1
37, 2
39, 1
42, 1
43, 1
44, 3
45, 2
46, 2
47, 1
52, 3
54, 1
55, 1
56, 1
57, 2
60, 1
64, 2
67, 1
69, 1
70, 1
72, 1
74, 1
75, 1
77, 1
79, 1
81, 1
83, 1
86, 2
87, 2
89, 1
91, 1
94, 1
96, 1
101, 2
102, 1
104, 1
107, 1
110, 1
115, 1
124, 1
126, 1
129, 1
132, 1
138, 1
148, 1
166, 1
168, 1
203, 1
210, 1
227, 1
231, 1
235, 1
281, 1
295, 1
413, 1
434, 1
771, 1
1159, 1
2118, 1
avg, 46.1224
perc, 32.3853
