1, 2
2, 7
3, 2
4, 1
5, 2
7, 1
9, 1
10, 2
11, 2
12, 1
13, 1
14, 2
20, 1
21, 3
22, 4
23, 1
26, 1
27, 1
28, 2
29, 1
35, 1
37, 3
38, 1
39, 1
40, 1
44, 1
45, 1
46, 1
47, 1
49, 2
51, 1
55, 1
58, 3
60, 1
61, 1
62, 2
65, 1
66, 1
68, 2
69, 1
70, 1
72, 1
73, 1
74, 1
75, 1
76, 2
78, 1
80, 1
81, 1
85, 1
86, 1
88, 1
94, 1
97, 1
98, 1
100, 1
102, 1
111, 1
112, 1
113, 2
115, 1
116, 1
121, 2
124, 1
132, 1
133, 2
135, 1
144, 1
149, 1
176, 1
177, 1
181, 1
183, 1
184, 1
185, 1
187, 1
189, 1
197, 1
205, 1
216, 1
220, 2
228, 1
251, 1
261, 1
270, 2
305, 1
306, 1
312, 1
358, 1
380, 1
398, 1
404, 1
459, 1
497, 1
536, 1
550, 1
553, 1
562, 1
583, 2
678, 1
710, 1
1993, 1
8502, 1
avg, 190.015
