1, 160
2, 415
3, 196
4, 160
5, 97
6, 61
7, 45
8, 36
9, 93
10, 346
11, 230
12, 135
13, 90
14, 81
15, 49
16, 27
17, 25
18, 15
19, 44
20, 51
21, 28
22, 37
23, 26
24, 94
25, 14
26, 21
27, 8
28, 10
29, 15
30, 11
31, 26
32, 12
33, 9
34, 10
35, 5
36, 8
37, 9
38, 4
39, 3
40, 10
41, 6
42, 4
43, 5
44, 8
45, 7
46, 1
47, 5
48, 3
49, 5
50, 2
51, 1
52, 2
53, 4
55, 2
56, 6
57, 1
58, 2
59, 4
61, 3
62, 3
63, 2
64, 4
65, 4
66, 2
67, 2
69, 2
70, 1
71, 1
73, 1
74, 2
75, 2
77, 2
78, 1
79, 1
81, 1
82, 2
83, 1
84, 1
88, 1
93, 1
94, 2
99, 2
100, 2
101, 1
107, 1
110, 1
120, 1
121, 1
129, 1
130, 1
136, 1
138, 1
143, 1
163, 2
170, 1
182, 1
184, 1
189, 1
201, 1
321, 1
381, 1
475, 1
578, 1
avg, 2.70537
