1, 4
2, 11
3, 3
4, 1
5, 1
7, 1
8, 1
9, 2
10, 1
11, 3
13, 1
14, 4
16, 2
17, 1
20, 3
21, 5
23, 1
25, 1
26, 3
27, 1
28, 1
29, 2
30, 1
32, 1
33, 1
36, 1
37, 4
40, 1
41, 2
44, 2
45, 2
46, 2
47, 1
48, 3
49, 1
51, 2
52, 1
53, 2
55, 2
56, 2
58, 2
59, 2
60, 2
61, 2
62, 3
64, 2
65, 1
67, 1
68, 1
69, 1
70, 4
72, 2
73, 1
75, 1
76, 2
77, 1
79, 3
80, 1
81, 2
84, 1
85, 2
89, 1
91, 1
92, 1
93, 1
94, 1
96, 1
99, 3
110, 3
111, 1
112, 2
113, 1
114, 1
115, 1
118, 1
119, 1
121, 1
124, 1
127, 1
133, 3
135, 1
150, 1
163, 1
170, 1
173, 1
174, 1
176, 1
177, 1
181, 1
185, 1
195, 1
196, 1
205, 1
207, 1
221, 1
228, 1
231, 1
232, 1
233, 1
235, 1
241, 1
243, 1
245, 1
251, 1
261, 2
269, 1
303, 1
314, 1
318, 1
349, 1
351, 1
356, 1
364, 1
404, 1
419, 1
447, 1
449, 1
468, 1
472, 1
480, 1
497, 1
523, 1
568, 1
583, 1
594, 1
622, 1
698, 1
752, 1
1047, 1
1090, 1
1130, 1
1200, 1
1256, 1
2936, 1
3128, 1
6100, 1
avg, 187.574
