1, 338
2, 771
3, 453
4, 706
5, 672
6, 325
7, 254
8, 286
9, 176
10, 120
11, 106
12, 125
13, 119
14, 57
15, 46
16, 41
17, 35
18, 18
19, 17
20, 21
21, 17
22, 35
23, 24
24, 15
25, 13
26, 18
27, 10
28, 10
29, 5
30, 6
31, 17
32, 9
33, 4
34, 10
35, 6
36, 8
37, 7
38, 2
39, 10
40, 1
41, 2
42, 3
43, 1
44, 3
45, 2
46, 3
47, 2
48, 2
49, 1
50, 3
52, 3
53, 1
54, 2
55, 2
57, 1
58, 1
59, 1
62, 1
64, 4
69, 1
72, 1
73, 3
76, 1
77, 1
80, 2
82, 1
83, 1
88, 1
91, 1
92, 1
103, 1
121, 1
131, 1
139, 1
164, 1
165, 1
179, 1
201, 1
220, 1
227, 1
300, 1
407, 1
avg, 1.01045
