1, 4
2, 11
3, 3
4, 2
5, 2
7, 1
8, 1
9, 3
10, 3
11, 1
12, 1
13, 2
14, 2
15, 2
16, 2
17, 1
20, 4
21, 6
22, 1
23, 3
25, 1
26, 3
28, 2
29, 2
30, 1
33, 2
36, 3
37, 2
38, 1
39, 1
40, 1
41, 2
42, 1
44, 1
45, 2
46, 1
47, 3
48, 3
50, 2
52, 2
53, 1
55, 1
56, 2
57, 2
58, 1
59, 1
60, 1
61, 2
62, 3
64, 1
65, 1
66, 2
67, 1
68, 1
69, 4
71, 3
74, 2
76, 1
77, 1
79, 2
80, 1
83, 2
85, 1
87, 1
88, 1
91, 1
92, 1
94, 1
96, 1
97, 3
98, 1
100, 1
102, 1
104, 2
105, 1
106, 2
107, 3
108, 1
113, 1
115, 2
117, 1
119, 1
121, 1
125, 1
129, 1
130, 1
133, 1
139, 1
141, 1
144, 1
152, 1
157, 1
160, 1
165, 1
171, 1
175, 2
179, 1
193, 1
222, 1
233, 1
234, 1
235, 1
245, 1
248, 1
253, 1
280, 1
284, 1
296, 1
300, 1
323, 1
324, 1
325, 1
351, 1
375, 1
390, 1
397, 1
402, 1
409, 1
410, 1
419, 1
479, 1
492, 1
540, 1
618, 1
758, 1
839, 1
840, 1
1132, 1
2552, 1
2588, 1
4016, 1
avg, 140.765
