1, 298
2, 994
3, 693
4, 419
5, 301
6, 247
7, 136
8, 182
9, 167
10, 131
11, 97
12, 59
13, 45
14, 46
15, 51
16, 38
17, 27
18, 24
19, 27
20, 20
21, 21
22, 14
23, 9
24, 19
25, 11
26, 12
27, 6
28, 6
29, 9
30, 4
31, 11
32, 5
33, 1
34, 9
35, 6
36, 5
37, 11
38, 4
39, 3
40, 5
41, 6
42, 3
43, 4
44, 2
45, 2
46, 2
47, 1
48, 2
49, 1
50, 1
52, 1
53, 1
54, 3
56, 1
58, 1
60, 1
62, 3
65, 1
67, 2
68, 1
69, 3
75, 1
79, 1
84, 1
85, 1
89, 1
90, 1
96, 1
98, 1
99, 2
100, 1
113, 1
118, 1
130, 1
131, 1
146, 1
154, 1
157, 2
161, 1
163, 2
182, 1
184, 1
237, 1
261, 1
307, 1
386, 1
avg, 1.3349
