1, 2
2, 7
3, 2
4, 2
5, 2
7, 1
9, 1
10, 3
11, 2
13, 2
14, 1
15, 1
18, 1
19, 1
20, 2
21, 4
22, 3
24, 1
25, 1
26, 3
27, 2
28, 2
31, 3
33, 3
37, 1
38, 1
40, 1
42, 3
45, 1
48, 1
49, 1
50, 2
52, 3
53, 3
56, 2
57, 1
58, 2
59, 1
61, 2
62, 1
66, 1
68, 1
69, 2
72, 1
75, 3
77, 1
78, 1
79, 1
80, 2
82, 1
86, 1
89, 3
91, 1
92, 1
97, 1
100, 2
104, 1
109, 1
112, 1
113, 1
115, 1
121, 1
124, 1
125, 1
130, 1
133, 1
136, 1
140, 2
150, 1
158, 1
180, 1
181, 1
185, 1
246, 1
270, 1
271, 1
276, 1
280, 1
302, 1
304, 1
306, 1
307, 1
337, 1
338, 1
369, 1
410, 1
455, 1
1185, 1
4530, 1
avg, 111.096
