1, 2
2, 8
3, 2
4, 3
5, 1
6, 1
7, 1
8, 3
9, 2
11, 2
12, 2
13, 1
14, 3
15, 4
16, 2
17, 4
18, 1
19, 1
22, 4
23, 2
24, 3
25, 2
26, 1
27, 1
28, 2
29, 1
30, 1
31, 1
33, 3
35, 2
36, 4
37, 1
38, 3
39, 1
40, 1
41, 2
44, 1
46, 2
48, 1
49, 1
50, 2
51, 1
52, 1
53, 1
54, 2
58, 1
59, 1
60, 1
61, 1
64, 1
65, 2
67, 1
69, 1
70, 2
73, 1
74, 1
77, 1
82, 1
83, 1
85, 1
87, 1
88, 1
91, 1
92, 1
93, 1
97, 1
104, 2
106, 1
125, 1
131, 1
136, 1
174, 1
192, 1
198, 1
199, 1
205, 1
210, 1
215, 1
231, 1
232, 1
271, 1
273, 1
284, 1
314, 1
398, 1
908, 1
3233, 1
avg, 80.9259
perc, 57.1361
