0, 32
1, 20
2, 7
3, 7
4, 18
5, 8
6, 7
7, 15
8, 3
9, 6
10, 3
11, 13
12, 6
13, 5
14, 4
15, 3
16, 4
17, 3
18, 4
19, 6
20, 8
21, 4
22, 4
23, 3
24, 2
25, 2
26, 4
27, 3
28, 5
29, 8
32, 2
34, 1
35, 1
36, 3
39, 1
40, 1
41, 1
42, 2
43, 1
44, 3
45, 1
46, 1
47, 1
48, 1
49, 1
51, 1
52, 1
54, 2
55, 2
56, 1
57, 2
59, 1
63, 1
66, 3
68, 1
69, 1
72, 2
75, 2
76, 2
77, 1
80, 1
81, 1
83, 2
84, 1
87, 2
89, 1
91, 1
96, 1
97, 1
99, 1
101, 1
102, 1
104, 1
107, 1
110, 2
111, 1
115, 1
118, 1
124, 1
127, 1
128, 2
137, 1
138, 1
139, 1
141, 1
144, 1
166, 1
167, 1
173, 1
174, 1
188, 1
196, 1
200, 1
204, 1
205, 1
231, 1
235, 1
243, 1
253, 1
299, 1
303, 1
332, 1
422, 1
424, 1
666, 1
812, 1
1034, 1
1118, 1
avg, 41.1629
perc, 31.2491
