0, 24
1, 14
2, 4
3, 3
5, 5
6, 15
7, 4
8, 3
9, 3
11, 6
12, 2
13, 7
14, 1
15, 6
16, 4
17, 10
18, 2
19, 1
20, 4
21, 3
22, 1
23, 2
24, 2
25, 1
26, 4
27, 2
28, 2
30, 1
31, 3
32, 5
33, 2
35, 3
36, 2
37, 1
38, 2
39, 1
41, 1
42, 2
43, 1
45, 1
46, 1
47, 2
48, 2
50, 1
52, 1
57, 2
59, 1
61, 1
64, 1
65, 1
66, 1
67, 1
68, 1
70, 1
71, 1
72, 1
74, 2
75, 1
80, 2
82, 1
84, 1
85, 1
88, 1
89, 1
91, 1
100, 1
102, 1
103, 1
111, 1
112, 2
117, 1
120, 1
121, 1
125, 1
129, 2
131, 1
134, 1
138, 1
139, 1
141, 1
146, 1
147, 1
152, 1
162, 1
163, 1
165, 1
166, 1
171, 1
172, 1
179, 1
198, 1
202, 1
204, 1
205, 1
218, 1
244, 1
246, 1
254, 1
334, 1
335, 1
361, 1
367, 1
381, 1
443, 1
473, 1
659, 1
694, 1
1265, 1
1861, 1
3402, 1
avg, 77.5401
perc, 43.0476
