1, 393
2, 856
3, 411
4, 299
5, 332
6, 612
7, 613
8, 394
9, 235
10, 164
11, 150
12, 141
13, 142
14, 105
15, 110
16, 121
17, 75
18, 48
19, 51
20, 41
21, 40
22, 39
23, 25
24, 27
25, 25
26, 29
27, 24
28, 28
29, 21
30, 22
31, 12
32, 13
33, 12
34, 15
35, 15
36, 8
37, 10
38, 8
39, 7
40, 8
41, 13
42, 6
43, 10
44, 8
45, 5
46, 8
47, 5
48, 5
49, 3
50, 5
51, 3
52, 2
53, 5
54, 3
55, 2
56, 4
57, 3
58, 1
59, 3
60, 1
61, 3
62, 2
63, 2
64, 8
66, 1
67, 1
68, 3
69, 2
70, 2
71, 1
74, 1
75, 1
76, 2
77, 2
82, 1
83, 2
85, 3
88, 4
89, 1
90, 1
92, 2
94, 2
97, 1
98, 1
103, 1
105, 1
115, 1
116, 1
117, 2
120, 1
124, 1
127, 1
149, 1
152, 1
153, 1
170, 1
183, 1
188, 1
192, 1
195, 1
205, 1
219, 1
220, 1
247, 1
251, 1
459, 1
503, 1
avg, 1.38554
