1, 7
2, 21
3, 4
4, 3
5, 2
6, 2
7, 1
8, 2
9, 2
10, 1
11, 3
12, 2
13, 1
14, 7
15, 1
16, 3
17, 2
18, 1
19, 5
20, 3
21, 8
22, 1
24, 1
25, 1
26, 4
27, 2
28, 2
29, 2
30, 2
32, 2
33, 1
34, 1
35, 2
36, 1
37, 3
38, 1
39, 1
40, 3
41, 3
42, 1
44, 1
45, 2
46, 1
48, 4
49, 2
52, 1
53, 1
55, 5
56, 4
58, 3
59, 3
60, 2
61, 2
62, 5
65, 1
67, 2
68, 1
69, 1
70, 7
72, 1
73, 2
75, 1
76, 2
77, 1
78, 1
79, 3
80, 2
81, 1
84, 2
85, 3
88, 2
91, 2
92, 2
94, 1
96, 2
97, 2
98, 1
99, 2
103, 1
105, 1
106, 1
108, 1
110, 1
111, 2
112, 3
113, 1
114, 1
116, 2
117, 1
121, 1
122, 1
127, 1
128, 1
130, 1
135, 1
144, 1
145, 1
146, 2
147, 1
150, 1
152, 2
155, 1
160, 1
162, 1
164, 1
166, 1
168, 1
175, 1
176, 1
179, 1
180, 1
183, 1
192, 1
194, 1
195, 2
196, 1
197, 1
207, 1
216, 1
221, 1
225, 1
228, 4
234, 2
236, 1
241, 1
242, 1
246, 1
261, 1
266, 1
271, 1
280, 1
281, 1
290, 1
291, 1
294, 1
297, 1
307, 1
309, 1
322, 1
328, 1
329, 1
334, 1
336, 1
344, 1
347, 1
375, 1
391, 1
393, 1
400, 1
404, 1
417, 1
427, 1
451, 1
460, 1
472, 1
473, 1
474, 1
481, 1
489, 2
505, 1
526, 1
532, 1
535, 1
539, 1
564, 1
582, 1
643, 1
699, 2
703, 1
723, 1
754, 1
913, 1
943, 1
1097, 2
1171, 1
1229, 1
1257, 1
2386, 1
3136, 1
3608, 1
4471, 1
avg, 161.856
