0, 35
1, 16
2, 11
3, 9
4, 9
5, 6
6, 1
7, 4
8, 1
9, 5
10, 7
11, 5
12, 4
13, 2
14, 4
16, 6
17, 3
18, 4
19, 6
20, 2
21, 6
22, 3
23, 6
24, 6
25, 2
26, 3
27, 1
28, 3
29, 4
30, 2
31, 1
32, 1
33, 2
35, 1
36, 1
37, 1
38, 1
39, 1
40, 1
42, 1
43, 2
45, 2
46, 1
47, 2
48, 1
50, 2
51, 1
52, 1
54, 1
55, 1
57, 1
58, 1
59, 1
60, 1
63, 2
64, 1
72, 3
76, 1
78, 1
80, 1
81, 1
93, 1
94, 2
106, 1
110, 1
114, 1
117, 1
131, 1
137, 1
143, 1
174, 1
199, 1
217, 1
218, 1
288, 1
317, 1
332, 1
365, 1
611, 1
1090, 1
1167, 1
1281, 1
avg, 39.4768
perc, 28.392
