1, 450
2, 921
3, 475
4, 335
5, 295
6, 566
7, 591
8, 400
9, 255
10, 187
11, 138
12, 126
13, 137
14, 85
15, 109
16, 122
17, 61
18, 45
19, 35
20, 31
21, 34
22, 36
23, 24
24, 31
25, 28
26, 30
27, 27
28, 19
29, 18
30, 17
31, 9
32, 14
33, 10
34, 18
35, 9
36, 5
37, 12
38, 4
39, 8
40, 6
41, 6
42, 7
43, 8
44, 5
45, 6
46, 3
47, 5
48, 5
49, 3
50, 6
51, 2
52, 6
53, 4
54, 2
55, 1
56, 3
58, 1
59, 1
60, 2
61, 1
63, 2
64, 5
66, 1
67, 2
68, 1
69, 3
70, 1
74, 1
75, 1
76, 1
77, 2
81, 2
82, 1
83, 2
88, 3
92, 2
94, 1
97, 1
104, 1
115, 1
116, 1
117, 1
127, 1
149, 1
153, 1
183, 1
192, 1
195, 1
205, 1
215, 1
220, 1
247, 1
251, 1
455, 1
503, 1
avg, 1.15695
