1, 7
2, 23
3, 4
4, 5
5, 3
7, 4
8, 2
9, 3
10, 7
11, 4
12, 3
13, 7
14, 4
15, 1
16, 2
17, 3
18, 3
19, 1
20, 6
21, 5
22, 3
23, 3
24, 2
25, 2
26, 4
27, 1
28, 2
29, 4
30, 1
31, 4
32, 3
33, 2
34, 2
35, 3
36, 3
37, 2
38, 2
39, 1
40, 4
41, 2
42, 1
43, 2
44, 3
45, 2
46, 3
47, 2
49, 1
50, 4
51, 1
52, 5
54, 1
55, 1
56, 4
57, 2
58, 3
59, 1
60, 1
61, 3
62, 1
63, 4
64, 1
68, 2
69, 3
71, 1
75, 3
76, 2
77, 1
79, 2
80, 2
81, 1
84, 2
86, 2
87, 1
88, 1
89, 1
94, 1
95, 1
97, 1
98, 2
100, 1
101, 1
102, 1
107, 1
108, 1
111, 1
114, 2
116, 4
118, 1
120, 1
128, 1
131, 1
132, 2
133, 1
134, 1
135, 2
136, 1
138, 1
139, 1
140, 1
144, 3
146, 1
150, 2
153, 2
157, 1
159, 1
161, 1
164, 1
166, 1
176, 1
181, 1
182, 2
183, 1
185, 1
188, 1
189, 1
194, 1
203, 1
204, 1
208, 1
212, 1
218, 2
223, 1
227, 1
249, 3
253, 1
261, 1
271, 2
277, 1
280, 1
288, 2
289, 1
310, 1
320, 1
326, 1
351, 1
363, 1
371, 1
379, 1
383, 1
391, 1
399, 1
432, 1
501, 1
510, 1
573, 1
595, 1
615, 1
625, 1
645, 1
809, 1
1398, 1
1576, 1
2068, 1
2623, 1
avg, 92.6965
