1, 450
2, 921
3, 475
4, 335
5, 271
6, 145
7, 100
8, 100
9, 107
10, 458
11, 506
12, 315
13, 183
14, 156
15, 102
16, 60
17, 65
18, 40
19, 75
20, 94
21, 98
22, 60
23, 62
24, 86
25, 34
26, 21
27, 26
28, 20
29, 25
30, 24
31, 26
32, 32
33, 22
34, 36
35, 19
36, 13
37, 19
38, 19
39, 12
40, 12
41, 13
42, 5
43, 7
44, 9
45, 7
46, 16
47, 6
48, 9
49, 5
50, 10
51, 3
52, 2
53, 3
55, 10
56, 5
57, 1
58, 3
59, 3
60, 2
61, 3
62, 2
63, 3
64, 5
65, 5
66, 2
67, 4
68, 3
69, 3
70, 2
72, 1
73, 3
74, 5
75, 1
76, 4
77, 3
78, 1
79, 2
80, 3
82, 1
84, 1
85, 1
86, 2
87, 2
89, 1
90, 1
92, 3
93, 1
94, 1
95, 1
96, 2
100, 1
101, 3
103, 1
104, 1
105, 1
107, 1
112, 1
115, 1
116, 2
118, 1
119, 1
120, 1
132, 1
137, 1
141, 1
150, 1
163, 1
175, 1
180, 1
189, 1
205, 1
227, 1
248, 1
281, 1
299, 1
300, 1
303, 1
319, 1
327, 1
555, 1
667, 1
avg, 1.7962
