1, 160
2, 415
3, 196
4, 160
5, 163
6, 390
7, 268
8, 163
9, 114
10, 96
11, 83
12, 75
13, 43
14, 47
15, 40
16, 106
17, 28
18, 29
19, 26
20, 14
21, 20
22, 17
23, 12
24, 11
25, 9
26, 6
27, 8
28, 13
29, 11
30, 4
31, 4
32, 8
33, 7
34, 1
35, 8
36, 6
37, 6
38, 8
39, 5
40, 4
41, 7
42, 1
43, 3
44, 5
45, 3
46, 4
47, 2
48, 1
49, 1
50, 1
52, 2
53, 3
54, 2
55, 1
59, 1
61, 2
62, 2
63, 1
64, 1
67, 2
68, 1
70, 1
71, 1
76, 1
77, 1
81, 1
82, 1
84, 1
85, 1
86, 1
91, 1
99, 1
110, 1
112, 1
115, 1
121, 1
138, 1
153, 1
241, 1
321, 1
347, 1
478, 1
avg, 1.7436
