1, 334
2, 708
3, 365
4, 574
5, 558
6, 298
7, 211
8, 226
9, 149
10, 109
11, 84
12, 134
13, 62
14, 48
15, 42
16, 37
17, 25
18, 18
19, 23
20, 16
21, 11
22, 23
23, 14
24, 14
25, 13
26, 17
27, 8
28, 10
29, 10
30, 3
31, 9
32, 6
33, 5
34, 4
35, 6
36, 4
37, 8
38, 1
39, 1
40, 2
41, 1
42, 2
43, 4
44, 4
45, 3
47, 1
48, 2
49, 1
50, 2
51, 2
52, 4
59, 1
60, 1
64, 1
65, 1
68, 1
69, 1
70, 2
71, 2
72, 1
77, 2
79, 1
84, 1
86, 1
87, 1
91, 1
103, 1
131, 1
167, 1
181, 1
201, 1
202, 1
211, 1
293, 1
426, 1
avg, 1.02498
