0, 22
1, 6
2, 4
3, 5
4, 10
5, 5
6, 4
7, 10
8, 4
9, 5
10, 2
11, 11
12, 4
13, 4
14, 3
15, 4
16, 5
17, 2
18, 5
20, 1
21, 2
22, 4
23, 7
24, 1
25, 2
26, 2
27, 2
28, 3
29, 2
32, 3
35, 1
37, 2
44, 1
45, 1
46, 1
47, 2
49, 1
50, 1
52, 2
54, 1
56, 1
59, 1
60, 1
63, 1
64, 2
66, 1
69, 1
70, 1
72, 1
75, 1
81, 2
84, 2
87, 2
88, 1
90, 1
94, 1
98, 1
99, 2
101, 2
104, 1
110, 1
118, 1
120, 1
132, 1
138, 1
148, 1
155, 1
156, 1
167, 1
169, 1
200, 1
205, 1
211, 1
250, 1
289, 1
372, 1
437, 1
439, 1
635, 1
700, 1
2043, 1
avg, 47.4559
perc, 34.6269
