1, 4
2, 9
3, 2
4, 1
5, 3
7, 1
9, 1
10, 1
11, 1
12, 2
13, 1
14, 1
16, 1
18, 2
20, 3
21, 4
22, 1
23, 1
25, 1
26, 2
27, 1
29, 1
30, 1
32, 1
35, 1
36, 1
37, 2
41, 3
45, 2
47, 2
48, 1
52, 1
53, 1
55, 2
56, 1
57, 1
58, 2
60, 2
61, 2
64, 1
65, 2
66, 2
67, 1
69, 2
70, 1
74, 1
76, 1
78, 2
80, 1
81, 2
86, 1
89, 1
90, 1
91, 1
92, 2
94, 1
96, 1
101, 3
104, 1
105, 1
110, 1
111, 1
113, 1
118, 1
119, 1
120, 1
123, 2
124, 1
129, 1
130, 2
131, 1
137, 1
140, 1
141, 1
158, 1
159, 1
163, 1
184, 1
204, 1
211, 1
221, 1
222, 1
233, 1
237, 1
243, 1
245, 2
258, 1
275, 1
277, 1
279, 1
289, 1
307, 1
309, 1
310, 1
312, 1
317, 1
319, 1
323, 2
326, 1
366, 1
372, 1
374, 1
379, 1
389, 1
402, 1
410, 1
435, 1
494, 1
508, 1
516, 1
518, 1
528, 1
585, 1
596, 1
598, 1
660, 1
687, 1
903, 1
947, 1
948, 1
982, 1
1121, 1
1123, 1
1468, 1
1675, 1
3011, 1
3302, 1
7905, 1
avg, 252.561
