0, 18
1, 7
2, 4
3, 5
4, 1
5, 2
6, 1
9, 1
10, 9
11, 3
12, 1
14, 1
17, 4
19, 7
20, 1
21, 1
22, 1
27, 1
28, 1
29, 1
30, 2
33, 1
36, 2
37, 1
38, 1
39, 3
40, 1
41, 1
43, 2
45, 1
46, 2
47, 2
48, 3
50, 2
51, 1
52, 2
53, 1
57, 1
59, 3
60, 1
61, 1
62, 1
63, 1
65, 3
70, 1
71, 1
75, 1
80, 2
83, 1
86, 1
99, 1
102, 1
103, 1
118, 1
124, 1
132, 1
136, 1
139, 1
144, 1
154, 1
158, 1
159, 1
167, 1
168, 1
172, 1
178, 1
187, 2
192, 1
197, 1
200, 1
201, 1
204, 1
213, 2
228, 1
231, 1
243, 1
250, 1
251, 1
265, 1
273, 1
275, 1
289, 1
290, 1
294, 1
296, 1
298, 1
308, 1
336, 2
342, 1
364, 1
383, 1
572, 1
629, 1
635, 1
682, 1
744, 1
860, 1
892, 1
1245, 1
1705, 1
1807, 1
5660, 1
avg, 153.07
perc, 60.6071
