1, 268
2, 633
3, 391
4, 633
5, 566
6, 282
7, 212
8, 230
9, 146
10, 110
11, 99
12, 143
13, 69
14, 51
15, 39
16, 36
17, 30
18, 18
19, 21
20, 19
21, 12
22, 19
23, 16
24, 17
25, 16
26, 18
27, 6
28, 12
29, 7
30, 5
31, 12
32, 7
33, 5
34, 5
35, 7
36, 7
37, 9
38, 1
39, 5
40, 2
41, 2
42, 3
43, 1
44, 3
45, 3
47, 2
48, 1
50, 3
51, 2
52, 2
54, 2
57, 2
60, 2
64, 1
65, 2
68, 1
69, 1
70, 2
72, 1
73, 2
77, 3
79, 1
80, 2
82, 1
88, 1
91, 1
92, 1
103, 1
121, 1
131, 1
133, 1
171, 1
181, 1
201, 1
202, 1
211, 1
293, 1
428, 1
avg, 1.10747
