1, 242
2, 548
3, 252
4, 182
5, 216
6, 461
7, 387
8, 206
9, 125
10, 120
11, 93
12, 85
13, 82
14, 61
15, 57
16, 106
17, 43
18, 34
19, 26
20, 17
21, 28
22, 28
23, 15
24, 17
25, 13
26, 10
27, 13
28, 21
29, 4
30, 7
31, 10
32, 4
33, 6
34, 8
35, 15
36, 8
37, 13
38, 6
39, 6
40, 4
41, 6
42, 4
43, 3
44, 4
45, 6
46, 2
47, 6
48, 1
49, 4
50, 1
51, 1
53, 4
54, 3
56, 2
57, 2
58, 1
61, 3
62, 1
66, 1
67, 1
69, 1
70, 2
71, 1
75, 1
76, 1
77, 2
85, 2
86, 1
87, 1
89, 1
92, 1
96, 2
97, 2
108, 1
114, 1
115, 1
117, 1
118, 1
120, 1
127, 1
138, 1
164, 1
207, 1
241, 1
255, 1
259, 1
315, 1
347, 1
478, 1
avg, 1.67702
