1, 4
2, 9
3, 2
4, 1
5, 3
7, 1
8, 1
9, 2
10, 1
11, 1
12, 1
14, 3
16, 2
17, 1
20, 3
21, 5
23, 1
26, 2
27, 1
28, 1
29, 1
30, 1
33, 1
35, 1
37, 4
40, 1
41, 2
43, 1
44, 1
45, 3
46, 1
47, 1
49, 1
51, 1
55, 1
56, 2
58, 4
60, 1
61, 3
62, 2
64, 2
69, 1
70, 3
72, 1
73, 1
75, 2
76, 2
77, 1
80, 1
81, 1
84, 1
85, 2
86, 1
89, 1
94, 1
96, 1
99, 2
102, 2
109, 2
110, 1
111, 1
112, 1
113, 1
114, 1
115, 1
118, 1
121, 1
124, 1
128, 1
135, 1
139, 1
151, 1
165, 1
171, 1
176, 1
177, 1
181, 1
185, 1
190, 1
195, 1
197, 1
201, 1
205, 1
206, 1
207, 1
211, 1
219, 1
228, 1
238, 1
250, 1
251, 2
261, 2
270, 1
273, 1
283, 1
304, 1
318, 1
339, 1
343, 1
346, 1
350, 1
354, 1
396, 1
404, 1
420, 1
438, 1
442, 1
497, 1
500, 1
568, 1
583, 1
655, 1
659, 1
704, 1
730, 1
795, 1
833, 1
1120, 1
1243, 1
2607, 1
2810, 1
5925, 1
avg, 198.719
