1, 4
2, 17
3, 3
4, 3
5, 1
6, 2
7, 4
9, 1
10, 2
11, 4
12, 3
13, 1
14, 4
15, 3
16, 2
17, 1
18, 1
19, 1
20, 2
21, 3
22, 2
24, 2
25, 3
26, 2
28, 1
29, 1
30, 1
31, 2
32, 1
33, 4
34, 2
36, 1
37, 1
39, 1
40, 3
41, 4
42, 2
43, 2
44, 1
45, 2
47, 3
48, 4
49, 1
50, 5
52, 5
54, 3
56, 1
57, 2
58, 1
59, 1
60, 3
61, 2
64, 2
65, 2
66, 1
68, 1
69, 3
70, 1
71, 2
72, 1
76, 2
79, 1
80, 2
81, 2
83, 2
86, 1
87, 1
89, 2
92, 1
93, 1
94, 1
96, 1
97, 1
98, 1
100, 2
101, 1
103, 1
104, 1
105, 1
112, 1
117, 1
118, 1
120, 1
121, 1
122, 1
124, 1
129, 1
131, 1
134, 1
137, 1
138, 1
142, 1
148, 1
149, 1
156, 1
159, 1
162, 1
163, 3
164, 1
166, 1
167, 1
171, 1
175, 1
183, 2
184, 1
188, 1
190, 1
192, 1
196, 2
211, 1
215, 1
250, 1
253, 1
258, 1
264, 1
271, 1
293, 1
295, 1
299, 1
302, 1
334, 1
340, 1
342, 1
350, 1
368, 1
403, 1
406, 1
409, 1
447, 1
478, 1
492, 1
505, 1
555, 1
631, 1
664, 1
689, 1
775, 1
806, 1
898, 1
939, 1
2383, 1
3349, 1
4524, 1
avg, 136.709
