1, 16
2, 19
3, 8
4, 2
5, 6
6, 3
7, 8
8, 3
9, 8
10, 6
11, 5
12, 4
13, 2
14, 7
15, 6
16, 2
17, 2
18, 3
19, 4
20, 2
21, 3
22, 5
23, 4
24, 3
25, 4
26, 4
27, 7
28, 2
29, 2
30, 5
31, 3
32, 3
33, 8
34, 1
35, 2
36, 6
37, 1
38, 2
39, 1
40, 1
41, 6
42, 1
43, 1
44, 3
45, 1
46, 3
47, 1
49, 2
50, 3
51, 2
53, 1
56, 2
57, 1
58, 2
59, 1
60, 1
61, 1
63, 1
65, 3
66, 1
68, 1
69, 1
70, 1
71, 1
72, 1
73, 1
74, 1
77, 2
78, 1
82, 2
83, 2
85, 1
87, 1
90, 1
91, 1
94, 2
96, 2
97, 1
102, 1
104, 2
105, 1
107, 2
108, 1
109, 1
110, 1
111, 1
112, 1
113, 1
114, 2
116, 1
117, 1
118, 1
119, 2
123, 1
127, 1
128, 1
129, 2
133, 1
134, 1
135, 1
136, 1
141, 2
142, 1
144, 1
149, 1
156, 1
160, 1
163, 1
165, 1
168, 1
169, 1
172, 1
174, 1
187, 1
190, 1
206, 1
213, 1
216, 1
218, 2
223, 1
229, 1
232, 1
237, 1
252, 1
263, 1
287, 1
296, 1
317, 1
318, 1
364, 1
376, 1
395, 1
397, 1
405, 1
439, 1
521, 1
650, 1
1048, 1
1073, 1
1575, 1
1969, 1
avg, 67.2268
perc, 51.0357
