1, 4
2, 9
3, 2
4, 1
5, 3
6, 1
7, 2
9, 1
10, 1
11, 1
12, 3
13, 1
14, 4
15, 2
16, 2
17, 1
20, 1
21, 2
23, 2
24, 1
25, 1
26, 2
27, 2
30, 1
31, 2
32, 1
33, 2
34, 1
35, 7
36, 1
37, 2
40, 1
41, 1
42, 1
48, 3
50, 4
51, 2
52, 4
54, 1
57, 1
58, 1
60, 3
61, 2
63, 1
65, 2
67, 1
69, 1
70, 2
71, 2
72, 1
74, 1
77, 1
80, 2
81, 1
82, 1
86, 1
87, 1
88, 1
89, 2
93, 1
94, 1
97, 1
99, 1
101, 1
104, 1
105, 1
111, 1
125, 1
129, 1
137, 1
139, 1
143, 2
144, 1
149, 1
153, 1
159, 1
161, 1
162, 2
163, 1
167, 1
168, 1
169, 1
188, 1
190, 1
191, 1
195, 1
197, 1
204, 1
210, 1
211, 2
218, 1
253, 1
258, 1
261, 1
278, 1
290, 1
310, 1
330, 1
332, 1
342, 1
352, 1
380, 1
399, 1
420, 1
495, 1
503, 1
513, 1
546, 1
571, 1
604, 1
647, 1
871, 1
910, 1
1889, 1
2132, 1
4221, 1
avg, 148.52
