1, 273
2, 867
3, 575
4, 371
5, 256
6, 209
7, 125
8, 155
9, 144
10, 115
11, 84
12, 52
13, 37
14, 39
15, 41
16, 33
17, 27
18, 23
19, 17
20, 11
21, 17
22, 13
23, 9
24, 16
25, 8
26, 9
27, 7
28, 7
29, 9
30, 2
31, 9
32, 5
33, 5
34, 6
35, 10
36, 2
37, 6
38, 4
39, 2
40, 2
41, 7
42, 4
43, 4
44, 1
45, 4
46, 2
48, 1
49, 2
50, 1
51, 2
52, 1
53, 2
54, 2
59, 1
60, 1
62, 1
64, 1
65, 4
67, 1
69, 3
72, 1
79, 2
81, 1
88, 1
89, 1
90, 1
98, 1
99, 1
100, 1
106, 1
127, 1
130, 1
140, 1
154, 1
161, 1
163, 1
175, 1
179, 1
236, 1
271, 1
386, 1
avg, 1.33769
