0, 18
1, 7
2, 4
3, 6
4, 10
5, 5
6, 2
7, 7
8, 2
9, 2
10, 2
11, 5
12, 4
13, 1
14, 1
15, 5
16, 3
17, 3
18, 3
19, 2
20, 2
21, 2
22, 2
23, 7
24, 1
25, 1
26, 1
27, 2
28, 1
29, 2
32, 3
37, 1
39, 1
42, 1
46, 2
52, 1
54, 1
55, 1
56, 1
57, 1
59, 1
60, 2
64, 3
67, 1
71, 1
72, 2
73, 1
74, 1
75, 2
81, 1
84, 1
87, 2
88, 1
89, 1
91, 1
99, 1
101, 1
103, 1
104, 1
106, 1
108, 1
110, 1
120, 2
122, 1
124, 1
137, 1
144, 1
194, 1
227, 2
238, 1
270, 1
308, 1
334, 1
441, 1
583, 1
637, 1
1976, 1
avg, 50.4444
perc, 33.0207
